"ID";"Name";"global_id";"Photo";"AdmArea";"District";"DepartmentalAffiliation";"Address";"Capacity";"ObjectOperOrgName";"ObjectOperOrgPhone";"Longitude_WGS84";"Latitude_WGS84";"geoData";"geodata_center";
"Локальный идентификатор";"Наименование велосипедной парковки";"global_id";"Фотография";"Административный округ по адресу";"Район";"Ведомственная принадлежность";"Адресный ориентир";"Количество мест";"Наименование эксплуатирующей организации";"Телефон эксплуатирующей организации";"Долгота в WGS-84";"Широта в WGS-84";"geoData";"geodata_center";
"341";"Велосипедная парковка № 34041 «Школа № 629»";"2758074";"c1aa10df-efe6-429e-9caa-66b36fbc6c6c";"Южный административный округ";"район Чертаново Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Варшавское шоссе, дом 156Б";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.595208";"55.588037";"{coordinates=[37.595208, 55.588037], type=Point}";"{coordinates=[37.595208, 55.588037], type=Point}";
"338";"Велосипедная парковка № 34042 «Школа № 630»";"2758075";"ef99f14e-4df5-40a8-a6eb-8f0d8594f031";"Южный административный округ";"Донской район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Варшавское шоссе, дом 12";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.619639";"55.697360";"{coordinates=[37.619639, 55.69736], type=Point}";"{coordinates=[37.619639, 55.69736], type=Point}";
"215";"Велосипедная парковка № 34068 «Школа № 880»";"2758080";"80fa7de7-5137-4c25-9c6d-8b9b2e34f07b";"Южный административный округ";"район Чертаново Центральное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Чертановская улица, дом 44А";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.589197";"55.609866";"{coordinates=[37.589197, 55.609866], type=Point}";"{coordinates=[37.589197, 55.609866], type=Point}";
"240";"Велосипедная парковка № 34070 «Школа № 886»";"2758082";"411473a9-b8be-45d9-a3e5-4470b1ea7542";"Южный административный округ";"район Орехово-Борисово Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Елецкая улица, дом 12, корпус 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.729685";"55.607037";"{coordinates=[37.729685, 55.607037], type=Point}";"{coordinates=[37.729685, 55.607037], type=Point}";
"260";"Велосипедная парковка № 34071 «Школа № 893»";"2758083";"0c38deff-c3fc-46f9-8842-4e41238c0bda";"Южный административный округ";"район Зябликово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Мусы Джалиля, дом 17, корпус 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.745031";"55.624606";"{coordinates=[37.745031, 55.624606], type=Point}";"{coordinates=[37.745031, 55.624606], type=Point}";
"210";"Велосипедная парковка № 34072 «Школа № 896»";"2758084";"74850e58-a55b-43db-9ff5-f7eebfd7ba8c";"Южный административный округ";"район Орехово-Борисово Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Воронежская улица, дом 26, корпус 4";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.736672";"55.608377";"{coordinates=[37.736672, 55.608377], type=Point}";"{coordinates=[37.736672, 55.608377], type=Point}";
"188";"Велосипедная парковка № 34073 «Школа № 896»";"2758085";"b5798ad8-e5d1-43b9-8ecd-58af68c2f97b";"Южный административный округ";"район Орехово-Борисово Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Ясеневая улица, дом 35, корпус 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.739010";"55.608038";"{coordinates=[37.73901, 55.608038], type=Point}";"{coordinates=[37.73901, 55.608038], type=Point}";
"230";"Велосипедная парковка № 34074 «Школа № 900»";"2758086";"4665013c-691c-4159-b8a4-a38bf1d93bc9";"Южный административный округ";"район Чертаново Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"3-й Дорожный проезд, дом 6А";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.614453";"55.600013";"{coordinates=[37.614453, 55.600013], type=Point}";"{coordinates=[37.614453, 55.600013], type=Point}";
"239";"Велосипедная парковка № 34076 «Школа № 901»";"2758088";"f7312d7c-2150-48fb-86f7-b2eea9cef3f7";"Южный административный округ";"район Чертаново Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Подольских Курсантов, дом 18Б";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.616842";"55.605506";"{coordinates=[37.616842, 55.605506], type=Point}";"{coordinates=[37.616842, 55.605506], type=Point}";
"242";"Велосипедная парковка № 34077 «Школа № 902»";"2758089";"b5a25267-e245-416e-b884-e5bc9883aa5e";"Южный административный округ";"район Бирюлёво Восточное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Педагогическая улица, дом 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.666540";"55.596093";"{coordinates=[37.66654, 55.596093], type=Point}";"{coordinates=[37.66654, 55.596093], type=Point}";
"294";"Велосипедная парковка № 33048 «Центр образования № 1681»";"2758091";"12fdfa92-d504-415f-9b07-21d448c184f3";"Юго-Западный административный округ";"район Северное Бутово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"бульвар Дмитрия Донского, дом 14А";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.570931";"55.565313";"{coordinates=[37.570931, 55.565313], type=Point}";"{coordinates=[37.570931, 55.565313], type=Point}";
"300";"Велосипедная парковка № 33050 «Школа № 1945»";"2758093";"d8606929-1cce-42bf-9b56-21360e3b8cfa";"Юго-Западный административный округ";"район Северное Бутово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Старокачаловская улица, дом 22";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.585430";"55.570218";"{coordinates=[37.58543, 55.570218], type=Point}";"{coordinates=[37.58543, 55.570218], type=Point}";
"339";"Велосипедная парковка № 34002 «Лицей № 504»";"2758095";"369b8f10-7f76-4769-bb85-502641b39ef4";"Южный административный округ";"Нагорный район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Варшавское шоссе, дом 67";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.621290";"55.664293";"{coordinates=[37.62129, 55.664293], type=Point}";"{coordinates=[37.62129, 55.664293], type=Point}";
"261";"Велосипедная парковка № 34005 «Лицей № 504»";"2758098";"22be21d6-d5b5-495e-98dd-c6ac2630f1d0";"Южный административный округ";"район Нагатино-Садовники";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Каширское шоссе, дом 6, корпус 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.627385";"55.667876";"{coordinates=[37.627385, 55.667876], type=Point}";"{coordinates=[37.627385, 55.667876], type=Point}";
"356";"Велосипедная парковка № 34008 «Лицей № 507»";"2758100";"b5cfbb0e-4eb9-41fc-9e70-5c56594f480e";"Южный административный округ";"район Нагатино-Садовники";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Садовники, дом 12";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.653978";"55.668587";"{coordinates=[37.653978, 55.668587], type=Point}";"{coordinates=[37.653978, 55.668587], type=Point}";
"349";"Велосипедная парковка № 34009 «Лицей № 507»";"2758101";"c3e3e873-b891-48ac-a3cf-acb12e6d1ddb";"Южный административный округ";"район Нагатино-Садовники";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Коломенский проезд, дом 16";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.653451";"55.665652";"{coordinates=[37.653451, 55.665652], type=Point}";"{coordinates=[37.653451, 55.665652], type=Point}";
"194";"Велосипедная парковка № 34010 «Школа № 508»";"2758102";"c04da264-d26e-40b7-8023-494e556c5f9f";"Южный административный округ";"район Бирюлёво Восточное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Элеваторная улица, дом 4, корпус 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.655723";"55.600362";"{coordinates=[37.655723, 55.600362], type=Point}";"{coordinates=[37.655723, 55.600362], type=Point}";
"251";"Велосипедная парковка № 34011 «Школа № 510»";"2758103";"41e980d2-db78-4718-ba7b-7f477d94467b";"Южный административный округ";"район Орехово-Борисово Северное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Ореховый бульвар, дом 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.701528";"55.610250";"{coordinates=[37.701528, 55.61025], type=Point}";"{coordinates=[37.701528, 55.61025], type=Point}";
"189";"Велосипедная парковка № 34014 «Школа № 515»";"2758106";"de704b91-6b3f-42c4-9f7e-09ba00eb6dd2";"Южный административный округ";"Нагорный район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Артековская улица, дом 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.613795";"55.651111";"{coordinates=[37.613795, 55.651111], type=Point}";"{coordinates=[37.613795, 55.651111], type=Point}";
"245";"Велосипедная парковка № 34015 «Школа № 534»";"2758107";"da9201ca-39fd-4f39-afff-5c2bf7c62ef9";"Южный административный округ";"район Зябликово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Ореховый проезд, дом 17, корпус 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.734034";"55.624004";"{coordinates=[37.734034, 55.624004], type=Point}";"{coordinates=[37.734034, 55.624004], type=Point}";
"258";"Велосипедная парковка № 34017 «Школа № 544»";"2758109";"e8c97715-bf8a-49c0-babd-ea7419f8e58b";"Южный административный округ";"район Орехово-Борисово Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Каширское шоссе, дом 116, корпус 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.714925";"55.607176";"{coordinates=[37.714925, 55.607176], type=Point}";"{coordinates=[37.714925, 55.607176], type=Point}";
"231";"Велосипедная парковка № 34019 «Школа № 546»";"2758111";"770bf0c7-bb98-4ab4-a01f-aeef66054ab2";"Южный административный округ";"Нагорный район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Симферопольский бульвар, дом 23А";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.608910";"55.650114";"{coordinates=[37.60891, 55.650114], type=Point}";"{coordinates=[37.60891, 55.650114], type=Point}";
"192";"Велосипедная парковка № 34039 «Школа № 585»";"2758112";"3dda9bbc-85cf-4c1c-b1df-3a9d8bc1e1b3";"Южный административный округ";"район Орехово-Борисово Южное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Ясеневая улица, дом 8, корпус 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.718424";"55.599144";"{coordinates=[37.718424, 55.599144], type=Point}";"{coordinates=[37.718424, 55.599144], type=Point}";
"179";"Велосипедная парковка № 37145 «Прогимназия № 1819»";"2758113";"2a3a4077-a99b-4855-98c5-b9d8f811cd47";"Северо-Восточный административный округ";"район Лианозово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Абрамцевская улица, дом 24, корпус 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.576229";"55.904487";"{coordinates=[37.576229, 55.904487], type=Point}";"{coordinates=[37.576229, 55.904487], type=Point}";
"336";"Велосипедная парковка № 37152 «Специальная начальная школа - детский сад № 1822»";"2758115";"e28137b5-226a-449c-9e71-100d1516082e";"Северо-Восточный административный округ";"Бабушкинский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Енисейская улица, дом 31";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.663269";"55.873534";"{coordinates=[37.663269, 55.873534], type=Point}";"{coordinates=[37.663269, 55.873534], type=Point}";
"162";"Велосипедная парковка № 22102 «Фундаментальная Библиотека МГУ»";"2758119";"00243eaa-d0c7-4270-8c10-e778664bd85f";"Западный административный округ";"район Раменки";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Ломоносовский проспект, дом 27";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.524624";"55.699176";"{coordinates=[37.524624, 55.699176], type=Point}";"{coordinates=[37.524624, 55.699176], type=Point}";
"312";"Велосипедная парковка № 23002 «Общежитие аспирантов РАН»";"2758121";"ba33aa35-dc98-4f54-8ba1-6883f65e2e84";"Юго-Западный административный округ";"Гагаринский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Дмитрия Ульянова, дом 5";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.562021";"55.692254";"{coordinates=[37.562021, 55.692254], type=Point}";"{coordinates=[37.562021, 55.692254], type=Point}";
"292";"Велосипедная парковка № 23003 «Управление социальной защиты района Коньково»";"2758122";"5d89ad10-45c4-496f-bd8c-fcc6eaa70771";"Юго-Западный административный округ";"район Коньково";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Профсоюзная улица, дом 111, корпус 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.520944";"55.631880";"{coordinates=[37.520944, 55.63188], type=Point}";"{coordinates=[37.520944, 55.63188], type=Point}";
"161";"Велосипедная парковка № 37156 «Школа - интернат № 33»";"2758124";"8f47cf33-eeb9-412c-af48-07c8ef2a2e8a";"Северо-Восточный административный округ";"район Отрадное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Берёзовая аллея, дом 15Б";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.615695";"55.851052";"{coordinates=[37.615695, 55.851052], type=Point}";"{coordinates=[37.615695, 55.851052], type=Point}";
"406";"Велосипедная парковка № 20010 «Префектура Зеленоградского административного округа»";"2758129";"d284c86b-66fd-4c61-9fb7-f77676876105";"Зеленоградский административный округ";"район Савёлки";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"город Зеленоград, Центральный проспект, дом 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.214558";"55.990587";"{coordinates=[37.214558, 55.990587], type=Point}";"{coordinates=[37.214558, 55.990587], type=Point}";
"447";"Велосипедная парковка № 13004 «метро Бунинская Аллея» (2)";"2758142";"ffd7edb3-8d7c-422a-8e15-b6972aba95e4";"Юго-Западный административный округ";"район Южное Бутово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Кадырова, дом 4, копрус 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.514460";"55.537725";"{coordinates=[37.51446, 55.537725], type=Point}";"{coordinates=[37.51446, 55.537725], type=Point}";
"448";"Велосипедная парковка № 13004 «метро Бунинская Аллея» (3)";"2758143";"0a0e741f-2a5a-48ad-89f1-1d4c5479a688";"Юго-Западный административный округ";"район Южное Бутово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Кадырова, дом 4, копрус 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.514460";"55.537725";"{coordinates=[37.51446, 55.537725], type=Point}";"{coordinates=[37.51446, 55.537725], type=Point}";
"463";"Велосипедная парковка № 13015 «метро Улица Скобелевская» (3)";"2758158";"de8a99bf-4ea2-4997-9756-82fc4bf42d3d";"Юго-Западный административный округ";"район Южное Бутово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"бульвар Адмирала Ушакова, дом 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.553207";"55.547767";"{coordinates=[37.553207, 55.547767], type=Point}";"{coordinates=[37.553207, 55.547767], type=Point}";
"467";"Велосипедная парковка № 13016 «метро Университет» (1)";"2758162";"71f1a9e1-113d-4480-ab65-59b1b797a97a";"Юго-Западный административный округ";"Гагаринский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Ломоносовский проспект, дом 23а, строение 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.534525";"55.691728";"{coordinates=[37.534525, 55.691728], type=Point}";"{coordinates=[37.534525, 55.691728], type=Point}";
"471";"Велосипедная парковка № 13012 «метро Профсоюзная» (2)";"2758166";"79c12e15-831b-4af8-ab1e-a802cb0869c6";"Юго-Западный административный округ";"Академический район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Профсоюзная улица, дом 19";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.564005";"55.678545";"{coordinates=[37.564005, 55.678545], type=Point}";"{coordinates=[37.564005, 55.678545], type=Point}";
"478";"Велосипедная парковка № 13006 «метро Коньково» (3)";"2758173";"eea01493-201e-4f9c-8427-191f6022debe";"Юго-Западный административный округ";"район Коньково";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Профсоюзная улица, дом 109в, строение 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.520461";"55.633898";"{coordinates=[37.520461, 55.633898], type=Point}";"{coordinates=[37.520461, 55.633898], type=Point}";
"481";"Велосипедная парковка № 13014 «метро Тёплый Стан» (3)";"2758176";"82398dd1-bdd3-4985-9a36-f7daa40a0d0a";"Юго-Западный административный округ";"район Тёплый Стан";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Профсоюзная улица, дом 129, строение 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.505650";"55.620149";"{coordinates=[37.50565, 55.620149], type=Point}";"{coordinates=[37.50565, 55.620149], type=Point}";
"482";"Велосипедная парковка № 13014 «метро Тёплый Стан» (4)";"2758177";"b9b1e0b4-4d07-43b1-8642-eb9721bac255";"Юго-Западный административный округ";"район Тёплый Стан";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Профсоюзная улица, дом 129, строение 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.508960";"55.618716";"{coordinates=[37.50896, 55.618716], type=Point}";"{coordinates=[37.50896, 55.618716], type=Point}";
"489";"Велосипедная парковка № 17002 «метро Алтуфьево» (4)";"2758184";"d990607d-e857-425a-8d2f-231b584396f3";"Северо-Восточный административный округ";"район Бибирево";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Алтуфьевское шоссе, владение 86а";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.587974";"55.897695";"{coordinates=[37.587974, 55.897695], type=Point}";"{coordinates=[37.587974, 55.897695], type=Point}";
"500";"Велосипедная парковка № 17003 «метро Бабушкинская» (2)";"2758195";"c59b754b-ed50-4dcc-a839-455798395819";"Северо-Восточный административный округ";"Бабушкинский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Енисейская улица, дом 19, строение 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.665272";"55.870119";"{coordinates=[37.665272, 55.870119], type=Point}";"{coordinates=[37.665272, 55.870119], type=Point}";
"501";"Велосипедная парковка № 17003 «метро Бабушкинская» (3)";"2758196";"fbcb057d-bebc-4ca5-b8a5-1f5e1c80f2e7";"Северо-Восточный административный округ";"Бабушкинский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Енисейская улица, дом 19, строение 2";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.664688";"55.870462";"{coordinates=[37.664688, 55.870462], type=Point}";"{coordinates=[37.664688, 55.870462], type=Point}";
"528";"Велосипедная парковка № 16003 «метро Новогиреево» (2)";"2758223";"f91a9a0f-7f7e-4b2e-bcb0-d60170a5452e";"Восточный административный округ";"район Новогиреево";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Зеленый проспект, дом 56";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.815086";"55.751710";"{coordinates=[37.815086, 55.75171], type=Point}";"{coordinates=[37.815086, 55.75171], type=Point}";
"529";"Велосипедная парковка № 16003 «метро Новогиреево» (3)";"2758224";"f127d4ff-680c-4f04-86f7-b22de4da2455";"Восточный административный округ";"район Новогиреево";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Зеленый проспект, дом 60/35";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.818737";"55.751219";"{coordinates=[37.818737, 55.751219], type=Point}";"{coordinates=[37.818737, 55.751219], type=Point}";
"544";"Велосипедная парковка № 17013 «платформа Лианозово»";"2758239";"b92e1792-420b-4fbe-9086-4437efd68b93";"Северо-Восточный административный округ";"район Лианозово";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Лианозовский проезд, владение 1г";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.554048";"55.897176";"{coordinates=[37.554048, 55.897176], type=Point}";"{coordinates=[37.554048, 55.897176], type=Point}";
"550";"Велосипедная парковка № 14005 «метро Кантемировская» (1)";"2758245";"a1f319b5-3e45-43be-9b65-9ebf771ac5e6";"Южный административный округ";"район Царицыно";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Пролетарский проспект, дом 29";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.657815";"55.635051";"{coordinates=[37.657815, 55.635051], type=Point}";"{coordinates=[37.657815, 55.635051], type=Point}";
"551";"Велосипедная парковка № 14005 «метро Кантемировская» (2)";"2758246";"365970c7-57a6-4704-8359-bc845a796e32";"Южный административный округ";"район Царицыно";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Пролетарский проспект, дом 23";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.656246";"55.636792";"{coordinates=[37.656246, 55.636792], type=Point}";"{coordinates=[37.656246, 55.636792], type=Point}";
"567";"Велосипедная парковка № 14023 «метро Чертановская» (3)";"2758262";"6ff8a53e-d17a-442f-a346-ad11e380f102";"Южный административный округ";"район Чертаново Северное";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Чертановская улица, дом 1г";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.606370";"55.640886";"{coordinates=[37.60637, 55.640886], type=Point}";"{coordinates=[37.60637, 55.640886], type=Point}";
"621";"Велосипедная парковка № 15008 «метро Печатники» (2)";"2758316";"f25d144a-a510-4f11-9418-e7c704351323";"Юго-Восточный административный округ";"район Печатники";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Гурьянова, владение 2, строение 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.725492";"55.693736";"{coordinates=[37.725492, 55.693736], type=Point}";"{coordinates=[37.725492, 55.693736], type=Point}";
"633";"Велосипедная парковка № 17008 «метро Дмитровская» (1)";"2758328";"53720b9f-9faa-48f2-82f7-6eeeaab512ba";"Северо-Восточный административный округ";"Бутырский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Бутырская улица, дом 97";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.579443";"55.808215";"{coordinates=[37.579443, 55.808215], type=Point}";"{coordinates=[37.579443, 55.808215], type=Point}";
"650";"Велосипедная парковка № 18004 «метро Войковская » (2)";"2758345";"a33cdd78-e1d4-4b57-a1e5-b786ef4e02c6";"Северный административный округ";"Войковский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"2-й Войковский проезд, дом 2/11";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.497969";"55.817890";"{coordinates=[37.497969, 55.81789], type=Point}";"{coordinates=[37.497969, 55.81789], type=Point}";
"658";"Велосипедная парковка № 18015 «метро Речной вокзал » (3)";"2758353";"44a00f53-7755-4f8e-b190-bc93970831b4";"Северный административный округ";"район Левобережный";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Фестивальная улица, дом 2б";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.476985";"55.854640";"{coordinates=[37.476985, 55.85464], type=Point}";"{coordinates=[37.476985, 55.85464], type=Point}";
"659";"Велосипедная парковка № 18015 «метро Речной вокзал » (4)";"2758354";"331e63a5-2c77-4a88-bab8-4220d0f5a6b5";"Северный административный округ";"район Левобережный";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Фестивальная улица, дом 2б";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.476985";"55.854640";"{coordinates=[37.476985, 55.85464], type=Point}";"{coordinates=[37.476985, 55.85464], type=Point}";
"666";"Велосипедная парковка № 18002 «метро Беговая» (1)";"2758361";"e78dd4a9-1f54-40cd-a52e-e8890b807fcd";"Северный административный округ";"Хорошёвский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Хорошевское шоссе, дом 1б, строение 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.544385";"55.774038";"{coordinates=[37.544385, 55.774038], type=Point}";"{coordinates=[37.544385, 55.774038], type=Point}";
"685";"Велосипедная парковка № 19010 «метро Щукинская» (2)";"2758380";"3c1fd56d-bb89-4ce2-87b2-04c35a2b9136";"Северо-Западный административный округ";"район Щукино";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"улица Маршала Василевского, дом 17";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.462822";"55.809068";"{coordinates=[37.462822, 55.809068], type=Point}";"{coordinates=[37.462822, 55.809068], type=Point}";
"732";"Велосипедная парковка № 14003 «метро Варшавская» (2)";"2758427";"7f343d32-1248-47f5-ad7e-c4ea6b1f527f";"Южный административный округ";"Нагорный район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Чонгарский бульвар, дом 1, строение 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.618801";"55.653697";"{coordinates=[37.618801, 55.653697], type=Point}";"{coordinates=[37.618801, 55.653697], type=Point}";
"737";"Велосипедная парковка № 14010 «метро Нагорная» (2)";"2758432";"813b2735-5dd9-4dc4-b9fa-09bc49e7a906";"Южный административный округ";"Нагорный район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Электролитный проезд, дом 7а, строение 18";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.610257";"55.673058";"{coordinates=[37.610257, 55.673058], type=Point}";"{coordinates=[37.610257, 55.673058], type=Point}";
"763";"Велосипедная парковка № 18007 «платформа Бескудниково»";"2758458";"15bbb675-a11b-410b-9c39-22e326510295";"Северный административный округ";"Войковский район";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Путевой проезд, дом 9г, строение 1";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.570341";"55.882047";"{coordinates=[37.570341, 55.882047], type=Point}";"{coordinates=[37.570341, 55.882047], type=Point}";
"772";"Велосипедная парковка № 19007 «метро Строгино» (3)";"2758467";"35e8fb54-359e-4906-9fc1-8071985f8781";"Северо-Западный административный округ";"район Строгино";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"Строгинский бульвар, дом 14, корпус 3";"10";"ГКУ Центр организации дорожного движения Правительства Москвы";"nested data";"37.400894";"55.803220";"{coordinates=[37.400894, 55.80322], type=Point}";"{coordinates=[37.400894, 55.80322], type=Point}";
